range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
1.807289800987826,10,31,18808606042.56173,18846601898.63275,18846906210.767803,18808910366.370865,18848444928.71652,18810449082.365448,-81.86910247802734,-80.98269653320312,0.7627000212669373,-1.167799949645996,[ 0.08182851 -0.01311818  1.05772654],[ 0.00141991  0.03112339  0.91470409 -0.40292146],[-0.00310136  2.00021654  1.47610936],[ 7.22533607e-03 -2.05337384e-04  9.87467314e-01  1.57656930e-01],[ 0.03836601 -1.95236149  1.45296767],[ 0.00990932 -0.00590052 -0.37180189  0.92824026],1.8048487795231567,0.0024410214646688,"(10, 31)",304323.8400154114,304312.0711860657,1538715.914215088,1538717.948719025,1.823799967765808,0.0189511882426509,18808606042.480453,18846906210.74968,18848444928.698395,18846601898.67849,18808910366.32047,18810449082.234684,0.1260621474425485,19.17520356178284
2.231464332992854,11,20,19261604888.712337,19052442914.003548,19052748366.278736,19261910355.816,19054287084.22745,19263449073.44878,-89.47650146484375,-87.489501953125,0.0307000000029802,-0.326799988746643,[0.04493791 0.00477201 1.06727163],[-5.10332904e-03  6.30880692e-04  9.07638261e-01 -4.19721132e-01],[-1.51123702e-03  2.00081359e+00  1.47042491e+00],[0.00553211 0.00243943 0.99533493 0.09627533],[ 0.03458161 -1.94537642  1.46469318],[ 0.00921496 -0.0023787  -0.32889558  0.94431793],2.223307413092145,0.0081569199007085,"(11, 20)",305467.45104599,305452.03575897217,1538717.6357154846,1538717.948719025,2.319299936294556,0.0959925232024105,19261604888.634308,19052748366.1984,19054287084.14712,19052442914.16264,19261910356.08536,19263449073.72107,0.1856348539329032,19.63080906867981
2.228092677835696,20,11,18976563718.84284,19387374921.88268,19387680786.14823,18976869598.00256,19389219504.096947,18978408316.07941,-87.68309783935547,-88.50330352783203,-0.2784000039100647,0.4357999861240387,[0.04056529 0.00940443 1.06898097],[-0.01098965  0.01208083  0.91470874 -0.40378003],[-8.24658941e-04  2.00139874e+00  1.46991216e+00],[0.00414256 0.00116761 0.99578815 0.09157033],[ 0.03345431 -1.94479918  1.46620512],[ 0.00942635 -0.00477494 -0.32283051  0.94639727],2.2254035281619804,0.0026891496737149,"(20, 11)",305879.4540023804,305863.9291648865,1538718.073917389,1538717.94871521,2.3225998878479004,0.09719635968592,18976563718.762505,19387680786.0702,19389219504.01892,19387374922.14104,18976869598.216507,18978408316.290424,0.1863699475660117,19.687599420547485
4.3700491168540605,20,30,19098560249.29156,19143870459.76762,19144178446.47972,19098868265.01613,19145717164.428432,19100406982.214928,-87.31199645996094,-87.51570129394531,0.1731999963521957,-0.3677999973297119,[0.02861086 0.01893189 1.07401852],[ 0.0062569   0.0135634   0.92323194 -0.38395166],[8.79014172e-04 2.00257060e+00 1.46923318e+00],[3.61316318e-03 7.79230922e-04 9.96941997e-01 7.80553342e-02],[ 0.0317663  -1.94375272  1.46897019],[ 0.00907241 -0.00109471 -0.30771201  0.95143508],4.369314301382674,0.0007348154713868,"(20, 30)",308016.0757217407,307986.1841468811,1538717.2914161682,1538717.94871521,4.499000072479248,0.1296857710965744,19098560249.21122,19144178446.326607,19145717164.27532,19143870460.14246,19098868265.28694,19100406982.57836,0.1884634676785636,19.80870771408081
1.8459277951867432,11,21,19597595433.58413,19656061565.26258,19656375209.437016,19597909090.0858,19657913927.38573,19599447808.07788,-83.53600311279297,-81.35220336914062,-0.2802999913692474,0.1386999934911728,[0.01885999 0.03363561 1.07703489],[ 0.0030011   0.01229709  0.93519913 -0.35389382],[0.00345289 2.00493817 1.4669078 ],[1.63060602e-02 3.49610037e-04 9.98242101e-01 5.68875309e-02],[ 0.02977132 -1.94306706  1.472048  ],[ 6.94620799e-03  6.65915365e-04 -2.87264261e-01  9.57825631e-01],1.840662317544844,0.0052654776418992,"(11, 21)",313656.6005630493,313643.2823791504,1538718.26171875,1538717.948719025,1.9860999584198,0.145437640874956,19597595433.5061,19656375209.14712,19657913927.09584,19656061565.86474,19597909090.106663,19599447808.36838,0.1701440746297563,19.967566967010494
1.795484992874341,21,11,19467737156.55241,19947002348.785103,19947305938.391823,19468040758.11692,19948844656.34054,19469579475.944027,-83.14920043945312,-82.55909729003906,-0.1544999927282333,-0.0222999993711709,[-0.01578739  0.08414628  1.08685057],[-0.0239178   0.0667274   0.95058708 -0.30225642],[0.04678486 2.00967394 1.36472859],[ 0.07985864 -0.00578455  0.99635854  0.02929171],[ 0.05958168 -1.93412345  1.48203759],[-0.02247704  0.06593636 -0.24468646  0.9670963 ],1.7990685437896992,-0.0035835509153581,"(21, 11)",303602.3575248718,303589.2271385193,1538717.5574645996,1538717.948719025,1.979099988937378,0.1800314451476787,19467737156.262512,19947305938.3138,19948844656.262512,19947002349.08665,19468040758.62004,19469579476.1775,0.1859664639806471,20.24663758277893
3.498303755689763,20,31,21137502212.432587,21519565711.12784,21519869824.54986,21137806348.674133,21521408542.498577,21139345063.963272,-83.89309692382812,-83.4301986694336,1.1454999446868896,-1.401600003242493,[-0.70604823  0.77083066  1.09436121],[ 0.0015671   0.02639047  0.98616071 -0.16367079],[1.11667147 1.88111127 1.02645241],[ 0.00494068  0.00116828  0.9390234  -0.34378719],[ 1.13070946 -1.73240446  1.48593588],[ 0.00955538  0.00961662 -0.01976537  0.99971205],3.491176170995878,0.0071275846938849,"(20, 31)",304136.64989089966,304113.12788009644,1538715.2099609375,1538717.948719025,3.6059000492095934,0.1147238782137161,21137502212.35225,21519869824.53173,21521408542.48045,21519565711.40385,21137806349.00214,21139345064.2121,0.1978762298353009,21.849629878997803
3.833028254467697,30,20,20745640866.35152,21305277877.246216,21305582556.983864,20745945571.73907,21307121274.932583,20747484290.04645,-90.15630340576172,-90.64420318603516,-0.3826999962329864,-0.2383999973535537,[-0.72122191  0.78490219  1.0927562 ],[ 6.82359656e-04  2.36014641e-02  9.86532915e-01 -1.61847929e-01],[1.14435912 1.87850585 1.02551379],[ 0.00342667 -0.00633265  0.93368328 -0.35802617],[ 1.15129399 -1.72944904  1.48618883],[ 0.00844975  0.00891333 -0.01517323  0.99980931],3.839331444536759,-0.0063031900690617,"(30, 20)",304705.73229599,304679.53412628174,1538718.214767456,1538717.948719025,3.9179000854492174,0.0785686409124597,20745640866.19841,21305582556.903526,21307121274.852245,21305277877.3694,20745945571.930702,20747484290.14548,0.1834135349070976,21.88404536247253
2.4940870710178418,21,10,21120693222.257538,21533212585.97848,21533518165.959152,21120998818.654976,21535056883.90787,21122537535.46071,-90.3949966430664,-91.06549835205078,0.7300999760627747,-0.8101999759674072,[-0.73174588  0.79360785  1.09172099],[ 0.00120301  0.02138331  0.98698646 -0.15936026],[1.15961116 1.87697132 1.02483801],[ 0.00429578 -0.0070833   0.93108596 -0.36469922],[ 1.162233   -1.72808703  1.48627045],[ 0.01065884  0.00930357 -0.01309534  0.9998135 ],2.485621908896257,0.0084651621215852,"(21, 10)",305597.0333786011,305579.78703308105,1538716.5402145386,1538717.948719025,2.626300096511841,0.1406781876155842,21120693221.96764,21533518165.87788,21535056883.8266,21533212586.090847,21120998819.00102,21122537535.54124,0.1833969155703029,21.898865699768063
2.1262199346739283,11,20,21872531355.05849,21663370056.887554,21663674319.80437,21872835631.999584,21665213037.753094,21874374349.11592,-84.0188980102539,-82.65560150146484,0.1480000019073486,-0.3650000095367431,[-0.90336734  0.93578734  1.08738684],[ 0.00420224  0.02199199  0.99277701 -0.11786525],[1.41688645 1.85378942 1.01870265],[ 0.00293215 -0.01693443  0.87595382 -0.48208692],[ 1.41698937 -1.69823488  1.48989351],[ 1.76479846e-02 -6.24146888e-04  4.02483951e-02  9.99031424e-01],2.1324379938500706,-0.0062180591761422,"(11, 20)",304277.265499115,304262.47621154785,1538717.11926651,1538717.948719025,2.2407000064849854,0.1082620126349147,21872531354.98046,21663674319.72404,21665213037.67276,21663370057.247826,21872835632.24596,21874374349.365227,0.1939362584320548,22.238746881484985
3.365940973862213,31,20,21268955641.857563,21693488444.94773,21693794431.983864,21269261651.74129,21695333149.932583,21270800371.62969,-86.70069885253906,-86.14209747314453,-1.666100025177002,0.9703999757766724,[-0.91772969  0.9479344   1.08686777],[ 0.0039123   0.0221978   0.99317646 -0.11442077],[1.43728835 1.85191381 1.01815418],[-0.00126793 -0.01589071  0.87190456 -0.48941244],[ 1.43687658 -1.69632025  1.49069837],[ 0.01874525 -0.00497331  0.04591062  0.99875403],3.3749914808989225,-0.0090505070367092,"(31, 20)",306010.16313552856,305986.64112472534,1538719.9675750732,1538717.948719025,3.464600086212158,0.0896086053132356,21268955641.83944,21693794431.903526,21695333149.852245,21693488445.2624,21269261652.00257,21270800371.970142,0.1927416480806127,22.2690691947937
3.6520468388075353,20,30,21698486202.8172,21743797069.28021,21744101066.67202,21698790224.336147,21745639784.62074,21700328941.0498,-86.03099822998047,-87.19149780273438,0.0241999998688697,-0.4079000055789947,[-0.987694    1.00653861  1.08609557],[ 0.00216464  0.0208683   0.99517744 -0.09582055],[1.53685597 1.84090093 1.01654302],[ 0.00854829  0.01349304 -0.85348666  0.5208682 ],[ 1.53768848 -1.68887568  1.49355517],[ 0.01728315 -0.01943183  0.06837409  0.99732049],3.658760285380221,-0.0067134465726854,"(20, 30)",304021.8881454468,303996.80113220215,1538716.806266785,1538717.948719025,3.793100118637085,0.1343398332568641,21698486202.736862,21744101066.51891,21745639784.46763,21743797069.717777,21698790224.625008,21700328941.431274,0.1919836542542429,22.40937757492065
4.770438807395153,30,10,21877608775.005363,22646877734.0036,22647182829.42069,21877913902.24404,22648721547.369408,21879452620.12768,-96.6344985961914,-98.49710083007812,-0.034400001168251,-0.2617000043392181,[-1.30022605  1.26612307  1.09495582],[0.00561273 0.01793152 0.99951237 0.02491288],[1.82247285 1.76740312 1.01139998],[ 0.03211276 -0.02485134 -0.78130154  0.62282879],[ 1.82243963 -1.6817364   1.49545157],[ 0.00786773 -0.05475028  0.13654894  0.9890876 ],4.768075090030715,0.0023637173644379,"(30, 10)",305127.3756790161,305095.41829299927,1538717.7922172546,1538717.948719025,4.793499946594238,0.0254248565635233,21877608774.852253,22647182829.339417,22648721547.288136,22646877733.921124,21877913902.22793,21879452620.02015,0.1878806915435898,23.014359712600708
3.71609172220534,30,21,22434592973.723312,23261856362.685696,23262165802.38573,22434902438.30332,23263704520.33445,22436441156.657,-84.35530090332031,-83.13179779052734,-0.6621000170707703,0.3930000066757202,[-1.54064012  1.53292429  1.09133413],[ 0.00551507 -0.01148014  0.98855154  0.15034186],[1.80939783 1.69982324 1.00410163],[ 2.95338620e-04 -1.64751301e-02 -7.23945107e-01  6.89659427e-01],[ 1.81607703 -1.70171466  1.48984598],[ 0.0094155  -0.02021838  0.08399005  0.99621648],3.7242844395858152,-0.0081927173804752,"(30, 21)",309465.12858200073,309438.77391052246,1538718.5277671814,1538717.948719025,3.93179988861084,0.2075154490250246,22434592973.5702,23262165802.09584,23263704520.04455,23261856363.32192,22434902438.698784,22436441157.22655,0.1982105338451414,23.57790470123291
5.088231516098543,30,11,23827553470.518185,24663566562.462982,24663873462.430283,23827860404.531544,24665412180.379,23829399122.93577,-86.21690368652344,-85.84490203857422,-0.5131000280380249,0.1852999925613403,[-1.79731257  1.76084939  1.10451953],[ 0.02242327 -0.00810276  0.86617134  0.49917633],[1.68672608 1.74417828 0.97873143],[-0.01533808  0.00771472 -0.57901197  0.81513783],[ 1.70708519 -1.72919766  1.49132883],[1.67039656e-02 4.03281694e-04 4.72718561e-02 9.98742168e-01],5.083290950051232,0.0049405660473107,"(30, 11)",306934.61100387573,306899.55491256714,1538718.308670044,1538717.94871521,5.242400169372559,0.1591092193213263,23827553470.365074,24663873462.352253,24665412180.30097,24663566562.79734,23827860404.97608,23829399123.284748,0.1946257607033354,24.96599507331848
3.341508738479261,10,20,25152428342.241203,24942794882.43225,24943100297.36848,25152733779.61318,24944639015.3172,25154272498.25169,-81.4894027709961,-81.52189636230469,-0.8884000182151794,0.3427000045776367,[-1.79327828  1.68059008  1.10956754],[0.01081025 0.00446466 0.79997837 0.59991402],[1.73495545 1.78617554 0.98103409],[-0.00286415 -0.00153931 -0.54785564  0.83656652],[ 1.74805569 -1.76362088  1.48673532],[ 0.00410322 -0.01139721  0.1303437   0.99139458],3.3423032550785976,-0.0007945165993361,"(10, 20)",305437.5125198364,305414.80430984497,1538718.6373214722,1538717.948719025,3.382299900054932,0.0399966449763344,25152428342.15993,24943100297.28814,24944639015.23686,24942794882.48383,25152733779.67245,25154272498.30977,0.1320344992767159,25.52088737487793
3.667320213640836,11,20,26057255754.09695,25915311713.54556,25915618390.3172,26057562455.26621,25917157108.265915,26059101172.836388,-86.87139892578125,-87.15959930419922,0.1061000004410743,-0.1898999959230423,[-1.78403222  1.64675005  1.1181535 ],[-4.74757533e-04  1.38828575e-02  6.14018835e-01  7.89166367e-01],[1.74634427 1.78289021 0.98700642],[-0.00828325  0.00417045 -0.52531124  0.85085947],[ 1.73256988 -1.74369779  1.47670892],[ 0.00149161 -0.00417108  0.32752962  0.94483051],3.667816522227157,-0.0004963085863205,"(11, 20)",306701.53495407104,306676.3853416443,1538717.5731163025,1538717.948719025,3.779900074005127,0.1120835517779701,26057255754.01892,25915618390.23686,25917157108.185577,25915311713.85152,26057562455.553875,26059101173.12699,0.1900287716033214,26.494590759277344
3.694239212807403,21,31,26596547837.642155,27047075918.35493,27047381459.16524,26596853402.52125,27048920177.11396,26598392117.529343,-88.8552017211914,-89.8115005493164,1.8252999782562256,-2.154099941253662,[-1.79948129  1.68280323  1.11913132],[-0.00454955  0.01277546  0.52124441  0.85329794],[1.74148864 1.75945407 0.980255  ],[-0.00535027  0.00128182 -0.4097615   0.91217572],[ 1.70918615 -1.68428047  1.50047059],[ 0.01943897 -0.00336022  0.38902336  0.92101655],3.700722836092709,-0.0064836232853062,"(21, 31)",305565.5767974853,305540.6775856018,1538714.6622085571,1538717.94871521,3.828900098800659,0.12817726270795,26596547837.352257,27047381459.14712,27048920177.09583,27047075918.46953,26596853402.92905,26598392117.591263,0.184068686620235,27.375525951385494
3.696291235791181,31,21,26318618710.767822,27010769609.0508,27011078799.180607,26318927926.007114,27012617517.12932,26320466646.1609,-89.33200073242188,-87.53710174560547,-1.982699990272522,1.799299955368042,[-1.79997896  1.68311235  1.11911372],[-0.00273553  0.01388189  0.52151515  0.85312454],[1.74126318 1.75921043 0.98007702],[-0.00487997  0.00131344 -0.40801116  0.91296264],[ 1.70900647 -1.68378214  1.5011541 ],[ 0.01605074 -0.00639846  0.38467349  0.92289081],3.698098703896716,-0.0018074681055355,"(31, 21)",309215.4478416443,309189.40617752075,1538720.499671936,1538717.94871521,3.825500011444092,0.1274013075473758,26318618710.74969,27011078798.89071,27012617516.839424,27010769609.48453,26318927926.197536,26320466646.69721,0.1856987232143442,27.38621187210083
3.3564411189359453,10,20,27260421050.57454,27050786460.777306,27051090770.12489,27260725382.38584,27052629488.07361,27262264100.6644,-84.82379913330078,-84.19879913330078,-0.590399980545044,0.960099995136261,[-1.80845997  1.69086001  1.12122257],[0.00776284 0.02054336 0.52130436 0.8530875 ],[1.73640722 1.75317793 0.97765182],[-0.00476184  0.00474964 -0.36368115  0.93149879],[ 1.70674755 -1.68643258  1.51559468],[ 0.01033156 -0.00554853  0.36274123  0.93181231],3.3606356901703864,-0.0041945712344411,"(10, 20)",304332.2597389221,304308.8942298889,1538718.2773704529,1538717.948719025,3.4916000366210938,0.1309643464507073,27260421050.493267,27051090770.04455,27052629487.99327,27050786461.15032,27260725382.75301,27262264101.030376,0.2003281468856504,27.62713861465454
3.7331857842933256,30,21,26704471819.87716,27464516439.21326,27464826603.667786,26704782009.40163,27466365321.616505,26706320728.13091,-90.21399688720705,-91.3936996459961,-0.5782999992370605,0.4925999939441681,[-1.81572339  1.69519137  1.12289513],[0.01102983 0.02176059 0.51741263 0.85538754],[1.73213482 1.74810304 0.9766621 ],[-0.00750942  0.00665941 -0.32006288  0.94734304],[ 1.70930854 -1.69166557  1.52294755],[ 0.01044567 -0.00286199  0.36480387  0.93102134],3.729482163906824,0.0037036203865015,"(30, 21)",310189.8349838257,310163.77766799927,1538718.9033699036,1538717.948719025,3.8757998943328857,0.1463177304260616,26704471819.72405,27464826603.377888,27466365321.326607,27464516439.60022,26704782009.559032,26706320728.4624,0.1833998869885323,27.843393087387085
3.7251912145777855,21,30,27235530882.513947,27349299714.980244,27349610417.63356,27235841609.83414,27351149135.582275,27237380326.830147,-93.5248031616211,-93.92240142822266,0.396699994802475,-0.8819000124931335,[-1.82068675  1.6974843   1.12495248],[0.01209975 0.02272611 0.50969247 0.85997126],[1.72962216 1.74481852 0.97595916],[-0.00893435  0.00788617 -0.28433184  0.95865117],[ 1.71307494 -1.69811928  1.52593042],[0.00987877 0.00176209 0.38300972 0.92368941],3.7230353702855146,0.0021558442922717,"(21, 30)",310727.85206604004,310702.4207458496,1538716.8219146729,1538717.948719025,3.8450000286102295,0.1219646583247149,27235530882.22405,27349610417.48045,27351149135.429165,27349299715.0597,27235841610.076115,27237380326.89803,0.1851159257522301,28.019801139831543
3.287322161335832,20,31,27498102060.18899,27947392385.466965,27947697869.42165,27498407565.52804,27949236587.37037,27499946280.69198,-81.19339752197266,-81.07630157470703,1.6613999605178833,-1.7777999639511108,[-1.82723488  1.70395893  1.12667672],[0.00495654 0.02310768 0.48517933 0.87409503],[1.72567465 1.74152713 0.9728643 ],[-0.00661538  0.00499903 -0.23780533  0.97127686],[ 1.71992133 -1.70210353  1.52344436],[ 0.00486067 -0.00311524  0.42489526  0.90522326],3.293348327171847,-0.006026165836015,"(20, 31)",305505.3867454529,305484.0244407654,1538715.0847587583,1538717.948719025,3.28629994392395,-0.0070483832478966,27498102060.10865,27947697869.40352,27949236587.35224,27947392385.37908,27498407565.4954,27499946280.58016,0.1096852119403906,28.27518129348755
2.571537415822647,21,30,30135453783.15497,30249224168.131176,30249533783.01817,30135763415.00772,30251072500.96689,30137302131.98807,-87.73629760742188,-87.2761001586914,0.3874000012874603,-0.6266999840736389,[-1.44589063  1.81704889  1.02630138],[0.01437524 0.02931001 0.08814146 0.99557287],[1.46673215 1.3779535  1.35342969],[ 0.00451912 -0.01741232  0.38009473  0.92477225],[ 1.63169938 -1.36991887  1.13342259],[-0.00786513  0.00805379  0.87343776  0.48680222],2.5787947290085413,-0.0072573131858941,"(21, 30)",309632.69355773926,309614.38301467896,1538716.806266785,1538717.948719025,2.7783000469207764,0.199505317912235,30135453782.865074,30249533782.86506,30251072500.81377,30249224168.482044,30135763415.55863,30137302132.3649,0.188150355835699,30.920268297195435
1.7123334991244306,21,10,31071429095.65497,31483954937.85004,31484258855.061714,31071733024.12342,31485797573.01044,31073271741.210854,-80.29450225830078,-80.82610321044922,0.908900022506714,-0.9722999930381776,[-0.81606046  1.82230084  0.99188613],[ 0.01298408  0.01595748 -0.0229256   0.99952548],[0.97543826 0.85352539 1.43828247],[-0.00362476 -0.00920293  0.40740002  0.91318255],[ 1.56685342 -0.76751646  1.01159816],[0.00772931 0.01328213 0.96030678 0.27852047],1.7147638393530624,-0.0024303402286318,"(21, 10)",303928.9425582886,303917.2989273071,1538716.8219146729,1538717.948719025,1.7781000137329102,0.0633361743798477,31071429095.365074,31484258854.98044,31485797572.92916,31483954937.681515,31071733024.307632,31073271741.129547,0.0762721864954141,31.8601016998291
2.10963505976876,10,30,32765433318.20274,32399461830.69636,32399797316.67202,32765768818.21278,32401336034.62073,32767307535.96052,-80.92579650878906,-80.3114013671875,-0.1527000069618225,0.0493000000715255,[0.05048814 1.8435777  0.98109797],[ 0.01477473  0.0117644  -0.05942904  0.99805376],[0.30316875 0.28568022 1.47774335],[ 0.00935273 -0.0175442   0.48889796  0.87211429],[ 1.66007034 -0.15814531  0.98643369],[ 0.00883045 -0.01291479  0.99987506 -0.00224291],2.1087050841491632,0.0009299756195968,"(10, 30)",335499.92488098145,335485.79289627075,1538717.8391685486,1538717.94871521,2.12120008468628,0.0124950005371164,32765433318.121468,32399797316.51891,32401336034.467625,32399461830.726013,32765768818.04635,32767307535.88552,0.0789425045882272,33.06401586532593
1.4728317063609122,20,10,32405961306.983864,32817248640.35572,32817557653.13864,32406270329.35003,32819096371.08736,32407809046.07685,-80.38670349121094,-80.52989959716797,0.5149999856948853,-1.2618999481201172,[0.13695532 1.85095918 0.98478946],[ 0.01595753  0.01328289 -0.06508869  0.99766324],[0.23430988 0.22759308 1.47845551],[-0.00100073 -0.02025345  0.50126788  0.86504884],[ 1.68475727 -0.1186967   0.98611608],[ 0.00529154 -0.0189713   0.99926735 -0.03278962],1.4811626343158224,-0.0083309279549101,"(20, 10)",309022.3106994629,309012.85807418823,1538716.728012085,1538717.94871521,1.4531999826431274,-0.0279626516726949,32405961306.903526,32817557653.05737,32819096371.006084,32817248640.19929,32406270329.214226,32407809045.94224,0.0722210035168579,33.18908333778381
2.209589066220476,21,11,32791383462.64215,33136215351.553257,33136519367.87899,32791687493.79111,33138058085.827705,32793226212.13468,-81.85169982910156,-83.37480163574219,-0.5009999871253967,-0.3919999897480011,[0.39213728 1.86715126 0.98631601],[ 0.01992317  0.01612314 -0.10336336  0.99431303],[0.02442882 0.04841215 1.480261  ],[ 4.70834521e-04 -2.88004841e-03  5.68901803e-01  8.22395106e-01],[ 1.74996357 -0.05444994  0.99673805],[-0.0104673  -0.01510059  0.99048651 -0.13637657],2.202668809027774,0.0069202571927018,"(21, 11)",304032.02937316895,304016.1289329529,1538718.073917389,1538717.94871521,2.378900051116944,0.1762312420891696,32791383462.352253,33136519367.80096,33138058085.74968,33136215351.672028,32791687494.381622,32793226212.455544,0.1781013214597697,33.57637929916382
1.930095309040609,10,21,33293418534.548893,33216973667.56469,33217283222.257526,33293728102.21322,33218821940.20624,33295266820.61632,-80.18229675292969,-81.00129699707031,-1.019700050354004,0.3883000016212463,[0.40394078 1.86691523 0.98524155],[ 0.01863669  0.01562821 -0.10324174  0.99435675],[0.01291025 0.03782103 1.4808075 ],[ 7.63004408e-04 -7.15698767e-03  5.70947210e-01  8.20954369e-01],[ 1.75193937 -0.05359815  0.99732912],[-0.00958769 -0.01528336  0.9898656  -0.14085055],1.9331656874992804,-0.0030703784586714,"(10, 21)",309567.6989440918,309554.31816101074,1538718.6686210632,1538717.94871521,1.983399987220764,0.0502342997214835,33293418534.46762,33217283221.96763,33218821939.916344,33216973667.649467,33293728102.166565,33295266820.835182,0.0772276721695598,33.593780517578125
1.8713122547326635,10,30,33456413967.241203,33090442411.28874,33090777653.21048,33456749221.63423,33092316371.1592,33458287939.50717,-79.97669982910156,-80.46109771728516,-0.200200006365776,0.0372000001370906,[0.51151443 1.86539329 0.98070472],[ 0.01652437  0.01433856 -0.10162289  0.99458217],[-0.06912597 -0.03440247  1.48234099],[ 0.01430939 -0.01428374  0.60058251  0.79930692],[ 1.77256163 -0.05231351  1.0057583 ],[-0.01052139 -0.01008283  0.98331212 -0.1813399 ],1.8716758755774496,-0.0003636208447865,"(10, 30)",335254.3288002014,335241.8713684082,1538717.9643669128,1538717.948719025,1.866199970245361,-0.0054759053320887,33456413967.15993,33090777653.05737,33092316371.00609,33090442411.186,33456749221.48873,33458287939.4531,0.065713049645497,33.75517821311951
1.9822075316840528,30,20,33483279047.441257,34042910053.368484,34043215922.36848,33483584929.81504,34044754640.317192,33485123648.49802,-81.07369995117188,-81.13899993896484,-1.2237000465393066,0.7832000255584717,[1.08939875 1.84298457 0.98054942],[ 0.01652382  0.02440034 -0.08124861  0.99625811],[-0.49104866 -0.45257181  1.48387435],[ 0.00211916 -0.03460516  0.70558276  0.70777673],[ 1.80960324 -0.12871424  1.01509405],[ 0.00285097  0.01377759  0.94080104 -0.33866447],1.979776668445369,0.0024308632386838,"(30, 20)",305882.5996627808,305868.9528236389,1538718.5903663635,1538717.948719025,2.0257999897003174,0.0460233212549483,33483279047.288147,34043215922.288136,34044754640.23685,34042910053.33531,33483584929.88781,33485123648.478176,0.1079372068504577,34.621065616607666
1.8479465459888391,10,31,34883374023.33096,34786955249.59017,34787259488.0114,34883678273.682205,34788798205.96011,34885216989.59853,-81.30039978027344,-79.96029663085938,1.1901999711990356,-1.3420000076293943,[1.49122569 1.83827671 0.98563526],[ 0.03860345  0.01150304 -0.11159768  0.99293658],[-0.75551234 -0.73603278  1.48567926],[-0.00489211 -0.03536925  0.78673948  0.61625002],[ 1.80144711 -0.14096651  1.00605887],[ 7.04894017e-04  2.28994616e-02  9.28103650e-01 -3.71616297e-01],1.8576220519246087,-0.0096755059357702,"(10, 31)",304250.2378768921,304238.4690551758,1538715.8359603882,1538717.94871521,1.8260999917984009,-0.0315220601262085,34883374023.24968,34787259487.99327,34788798205.941986,34786955249.524216,34883678273.48756,34885216989.32352,0.0775309501571989,35.18202996253967
3.823847151153194,11,20,35229935810.18668,35020776114.74102,35021083478.45822,35230243199.30837,35022622196.40694,35231781916.69075,-85.05699920654297,-85.5636978149414,0.0725999996066093,0.1629000008106231,[1.78238814 1.81487203 0.99331557],[ 0.02147997 -0.0376624  -0.10812405  0.99319147],[-0.98472416 -0.98741258  1.48840687],[ 0.00247738 -0.03000222  0.8480804   0.52887608],[ 1.78509121 -0.11234183  0.99961768],[-0.00158937  0.02139937  0.94093809 -0.33788657],3.82260202801684,0.0012451231363543,"(11, 20)",307389.55767059326,307363.2656021118,1538717.3853149414,1538717.94871521,3.956700086593628,0.1340980585767877,35229935810.10865,35021083478.377884,35022622196.3266,35020776115.11228,35230243199.66632,35231781917.05164,0.1980435029164123,35.66674733161926
3.9528819887610975,20,10,35085665954.41976,35564171686.75163,35564482581.023254,35085976874.76945,35566021298.97198,35087515591.23022,-83.00440216064453,-83.60810089111328,0.6797999739646912,-1.0598000288009644,[1.85250865 1.81446648 0.99455848],[ 0.03324069 -0.02883971 -0.13633206  0.98968484],[-1.10336068 -1.12725606  1.48996149],[ 0.00336256 -0.01143196  0.87573791  0.4826376 ],[ 1.77791761 -0.07861877  0.9994578 ],[ 0.00203595  0.01173365  0.94999894 -0.31202592],3.9547086286183473,-0.0018266398572488,"(20, 10)",310920.770111084,310893.8989868164,1538716.4619598389,1538717.9487228394,4.071599960327148,0.1168913317088011,35085665954.339424,35564482580.94198,35566021298.8907,35564171687.04299,35085976875.109535,35087515591.571495,0.1940970638999926,35.929646492004395
1.60513703401387,31,10,36499300770.06269,37200664536.72886,37201050040.95915,36499686285.41568,37202588758.90788,36501225005.00553,-80.57820129394531,-81.87760162353516,-1.420199990272522,1.2172000408172607,[1.71549107 1.77148794 0.96788018],[ 0.02071701 -0.01067726 -0.52457938  0.85104142],[-1.76313876 -1.81390665  1.5200355 ],[0.01656324 0.0321632  0.99187292 0.12196577],[ 1.73979314 -0.0196575   0.98349969],[ 0.01083013  0.01146163  0.88272429 -0.4696265 ],1.6057797921378272,-0.0006427581239571,"(31, 10)",385515.4184188843,385504.27558898926,1538719.6702194214,1538717.9487228394,1.6051000356674194,-0.0006797564704077,36499300770.04456,37201050040.87788,37202588758.8266,37200664536.60229,36499686285.46298,36501225005.1332,0.1124697617688795,37.56982088088989
